CP3,C3,F5,PO3,PO4,F6,C4,CP4
37999.125,49668.74609375,55206.96875,31477.935546875,32684.392578125,11384.2333984375,9470.8125,52604.5546875
37891.43359375,46184.15234375,52797.140625,31493.224609375,32697.40234375,11412.2626953125,7202.80419921875,52128.1953125
37743.375,22286.005859375,48016.703125,31487.859375,32689.958984375,-7823.802734375,-4876.18896484375,51656.86328125
37820.5546875,21044.74609375,49492.390625,31473.30859375,32678.291015625,-11640.98828125,-5007.75146484375,52036.0625
37985.04296875,44621.765625,54536.21484375,31479.27734375,32686.271484375,6780.82568359375,7024.5712890625,52589.9375
37942.39453125,50667.53125,54109.34375,31499.259765625,32706.923828125,14331.5791015625,9595.8037109375,52324.6015625
37770.12890625,28068.04296875,48923.42578125,31498.65625,32706.65625,-2743.966796875,-2025.000732421875,51720.69921875
37784.48046875,17822.474609375,48408.10546875,31483.703125,32693.37890625,-13525.3076171875,-6783.97705078125,51872.11328125
37963.25,38107.55078125,53402.1796875,31486.384765625,32699.681640625,1250.44580078125,3776.483154296875,52508.93359375
37988.4609375,52701.44921875,55004.93359375,31502.41015625,32715.306640625,15142.27734375,10776.1767578125,52489.69140625
37817.73828125,34924.57421875,50227.44921875,31508.982421875,32716.78125,2894.170654296875,1429.8856201171875,51841.0
37761.74609375,17227.6953125,47797.3671875,31493.55859375,32700.888671875,-13185.9404296875,-7223.32275390625,51743.8359375
37917.91796875,31133.00390625,51999.515625,31483.703125,32692.306640625,-4284.2255859375,258.02850341796875,52359.46875
38005.2265625,51922.671875,55359.921875,31494.564453125,32704.64453125,13710.6474609375,10535.314453125,52585.9140625
37863.0,41803.09765625,51740.88671875,31504.82421875,32712.892578125,8229.7548828125,4952.09521484375,52004.14453125
37747.265625,19279.71875,47731.18359375,31492.888671875,32699.01171875,-10751.8359375,-6315.66357421875,51671.08203125
37865.8828125,24728.626953125,50513.640625,31478.47265625,32687.27734375,-9075.5224609375,-3041.960205078125,52175.203125
38006.23046875,48469.796875,55093.78125,31486.98828125,32696.060546875,10263.5400390625,8919.0830078125,52618.50390625
37914.76953125,47623.22265625,53204.23046875,31501.337890625,32708.265625,12418.8955078125,7980.17529296875,52190.69140625
37756.11328125,23711.8671875,48242.8828125,31495.302734375,32700.017578125,-6525.0771484375,-4171.90771484375,51668.59765625
37813.37890625,19919.15625,49180.71484375,31476.4609375,32683.25390625,-12348.890625,-5606.62158203125,51985.8359375
37984.640625,42948.26953125,54275.7734375,31479.74609375,32688.1484375,5344.033203125,6197.84765625,52568.48046875
37960.23046875,51492.04296875,54412.03125,31497.984375,32705.11328125,14818.802734375,10066.263671875,52367.71875
37781.86328125,29883.02734375,49259.171875,31499.19140625,32704.77734375,-1205.4517822265625,-1119.2857666015625,51740.75
37774.01953125,17376.22265625,48203.38671875,31481.556640625,32689.154296875,-13639.501953125,-7043.212890625,51826.6484375
37944.5390625,36185.01171875,53050.7421875,31477.197265625,32685.80078125,-299.2674560546875,2806.395263671875,52462.6015625
37989.06640625,52769.3125,55181.0859375,31491.279296875,32700.017578125,14982.7529296875,10849.8037109375,52504.2421875
37821.6953125,36859.921875,50649.359375,31496.375,32703.1015625,4430.0703125,2403.86279296875,51866.8828125
37747.66796875,17495.580078125,47742.8515625,31478.806640625,32685.935546875,-12691.140625,-7107.25048828125,51703.87109375
37892.90625,29247.880859375,51600.671875,31465.798828125,32676.212890625,-5706.66796875,-700.3247680664062,52293.62109375
37997.58203125,51219.26171875,55356.03125,31475.72265625,32686.337890625,12968.5478515625,10221.697265625,52587.79296875
37865.6171875,43537.81640625,52169.76953125,31487.79296875,32693.513671875,9539.0078125,5839.7724609375,52035.59375
37736.265625,20240.552734375,47835.1171875,31479.076171875,32680.90625,-9723.6787109375,-5847.953125,51646.8046875
37837.3203125,23164.83203125,50133.83984375,31464.927734375,32668.43359375,-10160.6103515625,-3855.072021484375,52107.67578125
